election_cycle,race_type,name_incumbent,name_challenger,name_third,us_state_fips,tipping,vpi,win_state_incumbent,win_state_challenger,win_state_third,win_ec_if_win_state_incumbent,win_ec_if_win_state_challenger,win_state_if_win_ec_incumbent,win_state_if_win_ec_challenger,voteshare_incumbent,voteshare_challenger,voteshare_third,voteshare_other,voteshare_lo_incumbent,voteshare_lo_challenger,voteshare_lo_third,voteshare_lo_other,voteshare_hi_incumbent,voteshare_hi_challenger,voteshare_hi_third,voteshare_hi_other,margin,margin_lo,margin_hi,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,32,0.0354625,4.120646,0.246175,0.753825,,0.8516299,0.8717209,0.690945,0.9488827,46.03664,52.20309,,1.760265,40.16169,46.36295,,0.8954052,51.85244,58.07432,,2.742765,-6.166444,-17.90596,5.436584,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,31,1.25e-05,0.001874,0.981675,0.018325,,0.3090381,0.9972715,0.9998352,0.0263889,59.1511,38.95491,,1.893991,53.25475,33.18209,,0.9590942,64.96373,44.82949,,2.955501,20.19619,8.484869,31.74554,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,40,3.75e-05,0.003739,0.991325,0.008675,,0.3059037,0.9798271,0.9994233,0.0122739,63.16788,35.61809,,1.214035,56.60098,29.15175,,0.6227704,69.63921,42.14186,,1.882216,27.54979,14.48065,40.4575,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,22,0.0018875,0.1329841,0.9198,0.0802,,0.3250707,0.9588529,0.9891655,0.1108868,57.65928,41.50912,,0.8315911,50.37513,34.22936,,0.4280475,64.95029,48.79904,,1.288392,16.15016,1.569815,30.71618,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,18,0.00045,0.0222939,0.914575,0.085425,,0.3302354,0.9970735,0.9991729,0.122819,55.46599,43.07359,,1.460428,49.68407,37.3392,,0.7426401,61.23656,48.87725,,2.279317,12.3924,0.8208103,23.83646,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,19,0.0048375,0.4391498,0.67195,0.32805,,0.4475407,0.9950465,0.9948722,0.4706921,51.45309,47.23155,,1.315359,45.21986,41.04482,,0.6704224,57.65592,53.497,,2.050009,4.221543,-8.255358,16.56657,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,20,0.0001625,0.0180257,0.933425,0.066575,,0.3236736,0.9977469,0.9995038,0.0957823,56.08049,42.10704,,1.812472,50.14082,36.30852,,0.9172115,61.91179,48.00764,,2.836584,13.97344,2.197153,25.58052,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,21,0.000125,0.0085285,0.976875,0.023125,,0.3091491,0.9881081,0.9990903,0.0329488,59.84296,38.92816,,1.228875,53.52359,32.66662,,0.6272844,66.12252,45.28343,,1.913458,20.9148,8.258373,33.43136,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,27,0.070925,3.293779,0.244125,0.755875,,0.8587813,0.8731933,0.6935737,0.9517304,46.32486,52.20453,,1.470613,40.78828,46.67732,,0.7477058,51.8568,57.73882,,2.295424,-5.879668,-16.93575,5.138735,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,23,0.004825,0.9001501,0.2094,0.7906,,0.7964422,0.8238363,0.5517327,0.9391853,44.85919,53.76549,,1.375322,37.71806,46.53942,,0.7007564,52.09353,60.90667,,2.145082,-8.906295,-23.17171,5.531048,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,24,0.0003125,0.0154333,0.003425,0.996575,,0.7445256,0.6950054,0.008436,0.9987383,35.76699,62.86429,,1.368714,30.15079,57.19443,,0.6969972,41.43686,68.47857,,2.134338,-27.0973,-38.31179,-15.77237,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,25,0.0005625,0.024298,0.0091,0.9909,,0.8296703,0.6983046,0.0249773,0.9977649,34.36737,64.12837,,1.504252,27.12864,56.79629,,0.7644302,41.73596,71.40198,,2.348637,-29.761,-44.29656,-15.07535,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,26,0.037525,1.057741,0.1537,0.8463,,0.9638907,0.8130391,0.4901166,0.9921774,45.11741,53.7729,,1.109688,39.65644,48.31573,,0.5676987,50.59368,59.23889,,1.725766,-8.655487,-19.56528,2.275177,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,17,0.0047625,0.1197778,0.0233,0.9767,,0.8315451,0.7060254,0.0640973,0.9943403,38.99602,59.43929,,1.56469,32.78554,53.15201,,0.7944521,45.27641,65.64907,,2.444224,-20.44327,-32.83876,-7.908398,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,29,0.0017125,0.0861509,0.8647,0.1353,,0.3485602,0.9935329,0.9971053,0.1938356,54.40638,44.10629,,1.487332,48.33847,38.07567,,0.756019,60.45655,50.14333,,2.321868,10.30009,-1.76803,22.33946,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,15,0.0002375,0.0745134,0.007625,0.992375,,0.6426229,0.6961078,0.0162104,0.9961067,29.9371,68.40905,,1.653846,21.37691,59.61537,,0.8386817,38.70378,76.98618,,2.585338,-38.47195,-55.57566,-20.95903,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.032325,1.063682,0.604725,0.395275,,0.4908843,0.9857062,0.9820527,0.5618241,50.58724,48.61833,,0.7944329,45.72153,43.70977,,0.4092888,55.49113,53.4743,,1.230053,1.96891,-7.745417,11.76852,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.2045,2.864802,0.40895,0.59105,,0.7216041,0.9872684,0.9762633,0.8414204,48.65441,50.55592,,0.7896742,43.18346,45.05344,,0.406885,54.16349,56.03117,,1.222585,-1.901514,-12.85852,9.111059,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.0,0.0,0.0,1.0,,,0.6935,0.0,1.0,6.02923,90.38129,,3.58948,2.204157,85.65439,,1.785246,10.17542,94.69842,,5.673692,-84.35206,-92.26079,-75.74496,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.0001,0.0323781,0.00575,0.99425,,0.9478261,0.6972341,0.0180299,0.9996035,38.02754,60.8064,,1.166064,32.75523,55.4591,,0.5959045,43.35601,66.10756,,1.814581,-22.77886,-33.30111,-12.11389,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,09,0.0015875,0.1393066,0.039225,0.960775,,0.8865519,0.7171814,0.1150443,0.9935833,40.19487,58.87761,,0.9275237,33.63708,52.28984,,0.4763402,46.76744,65.40762,,1.439127,-18.68274,-31.77747,-5.550005,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,08,0.0228125,1.106166,0.153475,0.846525,,0.9200196,0.8052627,0.4671243,0.9829488,44.38577,53.69402,,1.920212,38.48615,47.80174,,0.9704401,50.29576,59.60619,,3.00754,-9.308254,-21.07032,2.421938,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,06,0.0024,0.0239395,0.0054,0.9946,,0.7731481,0.6960336,0.0138119,0.9982336,35.1068,62.97703,,1.916172,28.98551,56.73492,,0.9684454,41.30567,69.10291,,3.001132,-27.87023,-40.03407,-15.4875,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,05,0.0004125,0.0494485,0.968725,0.031275,,0.3108983,0.9648281,0.996361,0.0435112,60.98131,37.34856,,1.67013,53.31467,29.743,,0.8467528,68.6154,45.01252,,2.611118,23.63275,8.343567,38.8339,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,04,0.0561625,2.842721,0.44985,0.55015,,0.6277092,0.9612378,0.9341659,0.762545,48.72968,49.87157,,1.398747,42.86999,43.98858,,0.711943,54.63253,55.73428,,2.181763,-1.14189,-12.8478,10.59179,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,02,0.0017,0.7561652,0.833625,0.166375,,0.3533963,0.9532682,0.9746092,0.228695,54.52353,42.88861,,2.587865,46.63593,35.14548,,1.2984,62.24692,50.78302,,4.070359,11.63492,-4.032084,27.02491,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,01,0.0006,0.0404793,0.9755,0.0245,,0.3091748,0.972449,0.9977669,0.0343547,59.89579,39.30045,,0.803758,53.72792,33.08378,,0.4139985,66.12462,45.47096,,1.244691,20.59535,8.251154,33.03345,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,28,0.001875,0.2213816,0.8838,0.1162,,0.3364166,0.9569708,0.9836242,0.1603461,55.53689,43.66187,,0.8012442,49.12857,37.20742,,0.412729,61.99601,50.05312,,1.240745,11.87503,-0.8759346,24.77275,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,16,8.75e-05,0.0171909,0.98585,0.01415,,0.3061064,0.9628975,0.9983459,0.0196467,62.76597,34.05411,,3.179921,55.05108,26.55616,,1.58683,70.36678,41.66208,,5.017048,28.71186,13.50848,43.69693,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,30,0.000625,0.1771387,0.90945,0.09055,,0.3308868,0.9845389,0.9955339,0.1285508,55.86356,41.58929,,2.547146,48.9919,34.86172,,1.278489,62.63467,48.45825,,4.005464,14.27427,0.6214066,27.67196,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,44,0.00115,0.3431157,0.03805,0.96195,,0.8409987,0.7146681,0.1058639,0.9913122,37.80618,60.72364,,1.470188,29.88565,52.72975,,0.7474943,45.83394,68.6794,,2.294752,-22.91746,-38.75798,-6.923189,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,56,6.25e-05,0.0365999,0.9969,0.0031,,0.3030394,0.9435484,0.9994211,0.0042177,68.50793,28.01814,,3.47393,61.16383,20.91967,,1.729366,75.75459,35.25775,,5.488313,40.48979,26.00525,54.6429,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,55,0.099375,4.642384,0.2843,0.7157,,0.8578086,0.9145243,0.8067985,0.9437996,46.98272,51.99704,,1.020244,41.21809,46.26255,,0.5228864,52.71374,57.75565,,1.585011,-5.014314,-16.54589,6.450893,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,54,6.25e-05,0.0125783,0.99345,0.00655,,0.3041421,0.980916,0.9995865,0.0092646,66.04381,32.12775,,1.828443,58.52944,24.75272,,0.9251068,73.4416,39.62446,,2.861935,33.91605,18.92557,48.64908,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,53,0.0013375,0.0532019,0.017125,0.982875,,0.8759124,0.7034211,0.0496237,0.9969358,37.72805,60.03731,,2.234641,31.4096,53.61588,,1.12524,44.10544,66.37929,,3.507475,-22.30926,-34.87596,-9.570028,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,51,0.016475,0.5561178,0.08655,0.91345,,0.9737146,0.7568011,0.2788024,0.9968277,44.10184,54.86797,,1.030186,39.09726,49.82407,,0.5278705,49.15483,59.88479,,1.600672,-10.76613,-20.7768,-0.6837711,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,50,0.000175,0.074848,0.00875,0.99125,,0.7428572,0.6973518,0.0215036,0.9967556,31.5673,65.66389,,2.768803,23.46049,57.35136,,1.386791,39.82404,73.84525,,4.359085,-34.09659,-50.28481,-17.57219,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,49,0.0007625,0.0881126,0.934075,0.065925,,0.3219763,0.9761092,0.9949549,0.0927902,56.423,40.25746,,3.319538,49.56814,33.56038,,1.654597,63.1721,47.08624,,5.240915,16.16554,2.612446,29.44609,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,48,0.014375,0.2164933,0.7286,0.2714,,0.4140818,0.9977893,0.9980978,0.3904831,52.13012,46.87622,,0.9936587,46.42862,41.2387,,0.5095522,57.78311,52.56364,,1.543157,5.253891,-6.128119,16.55358,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,47,0.0006375,0.0353096,0.941575,0.058425,,0.3199161,0.9820282,0.9965264,0.0827325,57.69467,41.19919,,1.106136,51.11127,34.61657,,0.5659205,64.3035,47.81623,,1.720177,16.49548,3.32925,29.67571,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,46,0.0003875,0.1415415,0.95035,0.04965,,0.3165676,0.9712991,0.9952857,0.0695386,59.75335,38.7257,,1.520952,51.88178,30.97083,,0.7727289,67.55702,46.57272,,2.37506,21.02765,5.331938,36.56498,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,45,0.0011875,0.0751635,0.878125,0.121875,,0.3434875,0.9944615,0.9978496,0.1747657,54.43871,44.6656,,0.8956805,49.03172,39.24979,,0.4603271,59.85033,50.06804,,1.389054,9.773109,-1.023643,20.55739,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,31,3.75e-05,0.0065278,0.982775,0.017225,,0.3075221,0.9970973,0.9998346,0.0247657,59.17255,38.94426,,1.883191,53.2854,33.14827,,0.9515095,65.00053,44.79504,,2.954486,20.2283,8.507919,31.77417,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,42,0.2121125,4.803837,0.296575,0.703425,,0.8608278,0.9298077,0.8445951,0.9431146,47.48367,51.76799,,0.7483417,42.26459,46.54462,,0.3859881,52.70111,56.9941,,1.15774,-4.284315,-14.71858,6.135969,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,40,6.25e-05,0.0060632,0.990375,0.009625,,0.3050865,0.987013,0.9995865,0.0136986,63.15805,35.63507,,1.206878,56.63495,29.17361,,0.6162994,69.60216,42.1497,,1.878811,27.52297,14.52819,40.42323,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,39,0.042925,1.079478,0.535725,0.464275,,0.5579821,0.9926229,0.9889174,0.6645278,49.87818,49.10319,,1.018634,44.34851,43.60313,,0.5220793,55.37899,54.62403,,1.582478,0.7749917,-10.25092,11.75425,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,38,5e-05,0.0225557,0.9849,0.0151,,0.3068078,0.9933775,0.9996692,0.0216294,61.0008,36.31649,,2.682709,54.14029,29.63994,,1.344772,67.74545,43.14626,,4.22158,24.6843,11.13213,38.01024,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,37,0.0597875,1.698264,0.4809,0.5191,,0.5987731,0.9712483,0.9526094,0.7270007,49.41886,49.78182,,0.7993181,44.05323,44.35829,,0.4117563,54.85334,55.14487,,1.237721,-0.3629563,-11.0908,10.47448,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,36,0.0023,0.0422808,0.009125,0.990875,,0.8438356,0.6984484,0.0254735,0.9979452,36.69335,62.20213,,1.10452,30.56955,56.02778,,0.565111,42.86496,68.3678,,1.717633,-25.50879,-37.77955,-13.17534,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,35,0.009375,1.627981,0.11135,0.88865,,0.9160305,0.770157,0.3374411,0.9868782,43.29808,54.92428,,1.777638,37.22278,48.76849,,0.8999839,49.42714,61.02144,,2.781396,-11.62619,-23.74979,0.6275101,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,34,0.0055625,0.1993622,0.052025,0.947975,,0.7808746,0.7195865,0.1343975,0.9836338,40.38758,58.75847,,0.8539554,33.4079,51.77031,,0.4393217,47.38941,65.74341,,1.323521,-18.37089,-32.35818,-4.380808,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,33,0.0215875,4.010024,0.32895,0.67105,,0.754294,0.9150585,0.8208585,0.8854362,47.03534,51.8929,,1.071761,39.90408,44.75082,,0.548703,54.16925,59.01094,,1.666102,-4.857568,-19.08087,9.384846,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,32,0.035275,4.097228,0.248625,0.751375,,0.8546003,0.8759608,0.7029195,0.9490627,46.08049,52.16724,,1.75227,40.23699,46.279,,0.8874314,51.94528,58.02331,,2.741208,-6.086747,-17.73934,5.647873,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,41,0.0093,0.6307577,0.10785,0.89215,,0.7777005,0.7506585,0.2774791,0.9656813,41.78698,55.76088,,2.452137,34.54024,48.44629,,1.23197,49.08158,63.04385,,3.854107,-13.9739,-28.44695,0.5509911,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,21,0.000175,0.0127805,0.976425,0.023575,,0.312236,0.9840933,0.9987715,0.0335818,59.86142,38.90988,,1.228699,53.56923,32.64173,,0.6250204,66.13782,45.21011,,1.917418,20.95154,8.396498,33.50266,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,17,0.0046125,0.1147728,0.02395,0.97605,,0.8768267,0.7048307,0.0687961,0.9958023,39.04625,59.3927,,1.561052,32.86435,53.1364,,0.7898221,45.31027,65.57262,,2.444215,-20.34646,-32.69294,-7.838684,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,18,0.0004375,0.0223445,0.918025,0.081975,,0.3319354,0.9935956,0.9982801,0.1178982,55.50965,43.03072,,1.45963,49.77272,37.31816,,0.739645,61.22577,48.77514,,2.283196,12.47893,1.04974,23.89335,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,19,0.004425,0.4039036,0.6771,0.3229,,0.4486782,0.9953546,0.9952498,0.465224,51.50276,47.18351,,1.313732,45.31358,40.95683,,0.6672902,57.71057,53.36231,,2.051922,4.319249,-8.041399,16.71252,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,20,3.75e-05,0.0043502,0.934875,0.065125,,0.3264073,0.9984645,0.9996724,0.0941232,56.10556,42.08071,,1.813734,50.20299,36.23443,,0.9144874,61.99559,47.94461,,2.845751,14.02485,2.319456,25.69026,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,26,0.0467375,1.31756,0.16785,0.83215,,0.9571046,0.8217269,0.5262899,0.9897952,45.41685,53.49747,,1.085675,39.98383,48.01604,,0.553707,50.87934,58.89922,,1.691467,-8.080617,-18.87397,2.856518,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,22,0.001825,0.1263246,0.922225,0.077775,,0.3271707,0.9537126,0.9884521,0.1073677,57.66924,41.50086,,0.8298998,50.43415,34.28453,,0.4255055,64.89074,48.71038,,1.288268,16.16838,1.717405,30.60889,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,23,0.0046125,0.8724641,0.2123,0.7877,,0.799105,0.8234734,0.555774,0.9389158,44.91622,53.7129,,1.370878,37.7851,46.56911,,0.6949828,52.07822,60.8699,,2.143579,-8.796677,-23.07029,5.532459,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,24,0.0003375,0.0174777,0.0036,0.9964,,0.7847222,0.6925682,0.0092547,0.9988782,35.7804,62.84996,,1.369641,30.19031,57.21654,,0.6950421,41.41839,68.44957,,2.140547,-27.06956,-38.24409,-15.84763,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,25,0.0006,0.0258246,0.0097,0.9903,,0.8195876,0.695875,0.0260442,0.9975031,34.42765,64.06878,,1.503574,27.2075,56.74579,,0.7613976,41.76694,71.29868,,2.352942,-29.64113,-44.06604,-15.00174,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,15,0.0001875,0.0650653,0.0081,0.9919,,0.6759259,0.6938452,0.0179361,0.9962003,29.94794,68.40226,,1.649797,21.3819,59.6843,,0.8336723,38.62525,76.96231,,2.585214,-38.45431,-55.54961,-21.09932,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,16,7.5e-05,0.0150942,0.9873,0.0127,,0.3086448,0.9547244,0.9982801,0.0175508,62.83736,33.99139,,3.171252,55.1898,26.58748,,1.576568,70.35597,41.52812,,5.015107,28.84597,13.77632,43.64649,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,09,0.0017875,0.1539641,0.0389,0.9611,,0.9048843,0.7149881,0.1153153,0.9946805,40.26072,58.81243,,0.9268511,33.75074,52.27563,,0.4742044,46.80137,65.3158,,1.44087,-18.55172,-31.55567,-5.495228,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.0322125,1.06242,0.6044,0.3956,,0.4947055,0.983822,0.979525,0.563364,50.5953,48.60999,,0.794709,45.75368,43.76465,,0.4077958,55.43412,53.45621,,1.232904,1.98531,-7.673969,11.66423,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.2053875,2.874471,0.40795,0.59205,,0.7263758,0.9844186,0.9707617,0.8436347,48.64592,50.56398,,0.7900972,43.19084,45.10765,,0.4054736,54.09785,55.98235,,1.225657,-1.918065,-12.76813,8.978827,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.0,0.0,0.0,1.0,,,0.69085,0.0,1.0,6.030996,90.38386,,3.585144,2.178481,85.68257,,1.776253,10.16726,94.70929,,5.680619,-84.35287,-92.26811,-75.82103,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.0001,0.0310229,0.0056,0.9944,,0.96875,0.6945646,0.0177723,0.9997467,38.05554,60.77935,,1.165102,32.82056,55.47885,,0.593337,43.35077,66.00302,,1.816897,-22.72381,-33.1549,-12.15001,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,08,0.0224875,1.095464,0.152975,0.847025,,0.9246609,0.8025147,0.4633907,0.9839329,44.42275,53.65846,,1.918787,38.59187,47.76907,,0.9661598,50.2878,59.50166,,3.012877,-9.235711,-20.84461,2.476408,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,06,0.0025875,0.02569,0.005875,0.994125,,0.8212766,0.6939017,0.0158067,0.9985163,35.12043,62.96155,,1.918017,29.01157,56.78768,,0.9657815,41.28953,69.07327,,3.011652,-27.84112,-40.03213,-15.53401,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,05,0.0002875,0.0356981,0.968475,0.031525,,0.313973,0.962728,0.9961507,0.0439314,61.00773,37.32607,,1.666203,53.33998,29.74919,,0.8417701,68.57904,44.98959,,2.611282,23.68166,8.367739,38.78461,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,04,0.057175,2.892487,0.45035,0.54965,,0.632397,0.9611571,0.9330058,0.7647101,48.74599,49.85316,,1.400852,42.88525,43.93769,,0.7105208,54.66016,55.71688,,2.190009,-1.107175,-12.78928,10.70188,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,02,0.0015875,0.7134462,0.83725,0.16275,,0.355957,0.9548387,0.9763309,0.2249403,54.58149,42.83846,,2.580058,46.69361,35.12647,,1.289668,62.37922,50.67501,,4.067608,11.74303,-3.863853,27.15546,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,01,0.0005,0.033207,0.975,0.025,,0.3122051,0.966,0.9972154,0.0349569,59.88631,39.30955,,0.8041426,53.70977,33.15761,,0.412545,66.06168,45.49034,,1.247734,20.57676,8.217384,32.88988,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,28,0.0017125,0.2012397,0.884575,0.115425,,0.3390329,0.953433,0.9824734,0.1592965,55.5299,43.66782,,0.8022772,49.13319,37.29346,,0.411606,61.90404,50.05517,,1.244801,11.86208,-0.9238186,24.59418,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,27,0.069975,3.24949,0.245975,0.754025,,0.8648236,0.8733132,0.6968878,0.9531736,46.37518,52.15491,,1.469912,40.95218,46.65528,,0.7447361,51.87835,57.62085,,2.299511,-5.779732,-16.64904,5.151239,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,29,0.0011,0.0555186,0.868625,0.131375,,0.3501511,0.9912464,0.9963964,0.1884997,54.44407,44.06828,,1.487654,48.40314,38.02211,,0.7535188,60.47778,50.0934,,2.327669,10.37578,-1.689003,22.40169,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,56,0.0,0.0,0.997225,0.002775,,0.3058738,0.9189189,0.9992629,0.0036911,68.56658,27.9683,,3.465111,61.174,20.83015,,1.71842,75.83298,35.16632,,5.487451,40.59828,26.26203,54.79644,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,42,0.2049125,4.643775,0.2979,0.7021,,0.8649715,0.9283222,0.8441442,0.9434392,47.52165,51.73051,,0.7478352,42.37537,46.53289,,0.3841778,52.71316,56.87898,,1.159236,-4.208858,-14.46696,6.159372,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,30,0.0004125,0.1123004,0.91225,0.08775,,0.333105,0.9843305,0.9954955,0.1250271,55.90096,41.55269,,2.546355,49.05508,34.87658,,1.273253,62.60297,48.32529,,4.013772,14.34827,0.8599377,27.6038,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,55,0.09465,4.410637,0.285625,0.714375,,0.85593,0.911496,0.8009009,0.9425346,47.02194,51.95775,,1.020314,41.34492,46.27342,,0.5210292,52.70173,57.62779,,1.588344,-4.93581,-16.29689,6.43067,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,54,1.25e-05,0.0025188,0.9935,0.0065,,0.3069703,0.9576923,0.9990991,0.0090106,66.07506,32.09641,,1.828526,58.54884,24.72888,,0.9217683,73.47432,39.60504,,2.869262,33.97865,18.97264,48.70758,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,53,0.0013125,0.0513282,0.01815,0.98185,,0.8801653,0.7014055,0.0523342,0.9968517,37.75292,60.01307,,2.234013,31.47891,53.60519,,1.120713,44.08942,66.29662,,3.515356,-22.26015,-34.75813,-9.575033,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,51,0.0163375,0.5528101,0.0872,0.9128,,0.9681766,0.7539165,0.2765766,0.996128,44.13081,54.83948,,1.029706,39.14843,49.81488,,0.525727,49.15189,59.83881,,1.603157,-10.70867,-20.66526,-0.6819592,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,50,0.0001375,0.0606791,0.008525,0.991475,,0.8005865,0.6951007,0.0223587,0.9975755,31.60852,65.62998,,2.761497,23.60118,57.33681,,1.377956,39.84863,73.69083,,4.357966,-34.02147,-49.99946,-17.54996,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,49,0.0007625,0.0903979,0.9359,0.0641,,0.324634,0.9773791,0.9953317,0.0906854,56.44205,40.23714,,3.3208,49.6032,33.51717,,1.648825,63.23946,47.0313,,5.255386,16.20491,2.785675,29.58948,1,2020-06-06,11:47:23 10 Aug 2020,40000
