election_cycle,race_type,name_incumbent,name_challenger,name_third,indicator_name,indicator_category,zscore_current,zscore_projected,zscore_projected_lo,zscore_projected_hi,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.877578,-2.917837,-4.83732,1,2020-07-08,10:57:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.960718,-2.000976,-3.92046,1,2020-07-08,10:57:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.280137,-2.320395,-4.239879,1,2020-07-08,10:57:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.207039,2.16678,0.2472971,1,2020-07-08,10:57:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.1838,5.143541,3.224058,1,2020-07-08,10:57:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.58492,-0.7172047,-0.038565,-1.395844,1,2020-07-08,10:57:48 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5341107,0.3787943,1.343492,-0.5859032,1,2020-07-07,10:57:16 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.871244,-2.906546,-4.835941,1,2020-07-07,10:57:16 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.966403,-2.001706,-3.9311,1,2020-07-07,10:57:16 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.275957,-2.31126,-4.240655,1,2020-07-07,10:57:16 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.208514,2.173212,0.2438167,1,2020-07-07,10:57:16 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.179702,5.144399,3.215004,1,2020-07-07,10:57:16 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.5938,-0.7244324,-0.0422883,-1.406577,1,2020-07-07,10:57:16 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6140568,0.445124,1.414713,-0.5244646,1,2020-07-06,10:59:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.830706,-2.861117,-4.800294,1,2020-07-06,10:59:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.928744,-1.959156,-3.898333,1,2020-07-06,10:59:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.247779,-2.27819,-4.217368,1,2020-07-06,10:59:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.209989,2.179578,0.2404008,1,2020-07-06,10:59:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.181931,5.15152,3.212343,1,2020-07-06,10:59:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.580476,-0.6950307,-0.0094281,-1.380633,1,2020-07-06,10:59:26 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5040413,0.352358,1.297043,-0.5923272,1,2020-07-05,11:01:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.839231,-2.894546,-4.783916,1,2020-07-05,11:01:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.95336,-2.008675,-3.898045,1,2020-07-05,11:01:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.552008,-4.607322,-6.496693,1,2020-07-05,11:01:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.211465,2.15615,0.2667796,1,2020-07-05,11:01:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.175048,5.119734,3.230363,1,2020-07-05,11:01:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.931746,-1.100955,-0.4329612,-1.768948,1,2020-07-05,11:01:55 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5040413,0.3510319,1.300538,-0.598474,1,2020-07-04,11:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.818906,-2.869401,-4.768412,1,2020-07-04,11:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.941368,-1.991862,-3.890874,1,2020-07-04,11:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.539049,-4.589543,-6.488555,1,2020-07-04,11:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.21294,2.162446,0.2634345,1,2020-07-04,11:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.17352,5.123025,3.224014,1,2020-07-04,11:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.931746,-1.093639,-0.4222366,-1.765041,1,2020-07-04,11:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5040413,0.3497328,1.30422,-0.6047544,1,2020-07-03,11:04:06 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.797612,-2.843125,-4.7521,1,2020-07-03,11:04:06 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.92818,-1.973693,-3.882667,1,2020-07-03,11:04:06 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.523757,-4.569269,-6.478244,1,2020-07-03,11:04:06 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.214305,2.168792,0.2598175,1,2020-07-03,11:04:06 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.170327,5.124815,3.21584,1,2020-07-03,11:04:06 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.931746,-1.085864,-0.4109397,-1.760788,1,2020-07-03,11:04:06 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5040413,0.3484337,1.307902,-0.6110348,1,2020-07-02,11:03:27 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.776319,-2.81685,-4.735787,1,2020-07-02,11:03:27 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.914991,-1.955523,-3.87446,1,2020-07-02,11:03:27 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.508463,-4.548995,-6.467932,1,2020-07-02,11:03:27 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.215669,2.175138,0.2562007,1,2020-07-02,11:03:27 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.167134,5.126603,3.207666,1,2020-07-02,11:03:27 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.931746,-1.078089,-0.3996428,-1.756536,1,2020-07-02,11:03:27 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4742025,0.323089,1.287632,-0.6414537,1,2020-07-01,11:05:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.763386,-2.798843,-4.727929,1,2020-07-01,11:05:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.91253,-1.947988,-3.877073,1,2020-07-01,11:05:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.499128,-4.534585,-6.463671,1,2020-07-01,11:05:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.217034,2.181576,0.2524908,1,2020-07-01,11:05:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.162347,5.12689,3.197804,1,2020-07-01,11:05:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.936719,-1.078762,-0.3967277,-1.760797,1,2020-07-01,11:05:57 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4408508,0.2949552,1.264526,-0.6746154,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.751455,-2.781884,-4.721025,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.911412,-1.941842,-3.880983,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.490545,-4.520974,-6.460115,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.218398,2.187968,0.2488274,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.157347,5.126917,3.187776,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.942278,-1.080452,-0.3948621,-1.766042,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.3332596,0.2060234,1.084677,-0.6726301,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.222619,-7.343966,-9.101273,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.935935,-2.057281,-3.814589,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.496223,-4.61757,-6.374877,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.219762,2.098416,0.3411088,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.132764,8.011418,6.254111,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.233337,-1.349371,-0.7280694,-1.970673,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.2312708,0.1219991,1.004933,-0.7609343,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.225035,-7.342102,-9.107968,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.959008,-2.076075,-3.841941,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.501121,-4.618188,-6.384054,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.221127,2.10406,0.3381934,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.122041,8.004974,6.239108,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.250335,-1.369999,-0.7456712,-1.994328,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.2312708,0.1214699,1.008881,-0.7659417,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.199814,-7.312402,-9.087226,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.946441,-2.059029,-3.833852,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.486205,-4.598793,-6.373616,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.222491,2.109903,0.3350796,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.116657,8.004068,6.229245,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.250335,-1.361974,-0.7344788,-1.989468,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.2312708,0.1209407,1.01283,-0.7709491,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.174593,-7.282703,-9.066483,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.933873,-2.041984,-3.825763,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.471288,-4.579399,-6.363178,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.223856,2.115745,0.3319659,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.111272,8.003162,6.219383,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.250335,-1.353948,-0.7232863,-1.984609,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4069038,0.2624562,1.158407,-0.6334944,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.102395,-7.206444,-8.998345,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.860122,-1.964171,-3.756073,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.42228,-4.526329,-6.318231,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.22522,2.121171,0.3292693,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.115183,8.011134,6.219233,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.221063,-1.29699,-0.6634567,-1.930522,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.3310905,0.2006916,1.101043,-0.6996596,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.098073,-7.197722,-8.998425,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.874691,-1.97434,-3.775043,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.422473,-4.522122,-6.322824,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.226584,2.126936,0.3262331,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.105693,8.006044,6.205342,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.233698,-1.310378,-0.6737335,-1.947022,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5183388,0.3505695,1.254887,-0.5537478,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.022254,-7.117937,-8.926571,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.795821,-1.891504,-3.700139,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.370564,-4.466246,-6.274881,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.227949,2.132266,0.3236315,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.110468,8.014785,6.206151,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.20249,-1.249942,-0.6104931,-1.889391,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4900356,0.3272957,1.23614,-0.5815482,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.004995,-7.096151,-8.913839,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.793463,-1.884619,-3.702307,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.361315,-4.452471,-6.270159,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.229313,2.138157,0.3204694,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.103568,8.012411,6.194724,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.207207,-1.249933,-0.6072831,-1.892582,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4465198,0.2919726,1.20538,-0.6214345,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.991981,-7.078574,-8.905388,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.796734,-1.883327,-3.710141,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.355216,-4.441808,-6.268623,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.230678,2.144085,0.3172705,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.09579,8.009197,6.182383,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.21446,-1.254248,-0.6083722,-1.900125,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4465198,0.2908453,1.208726,-0.6270356,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.966545,-7.048664,-8.884426,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.78371,-1.86583,-3.701591,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.340023,-4.422142,-6.257904,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.232042,2.149923,0.3141612,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.090512,8.008393,6.172631,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.21446,-1.246146,-0.5971066,-1.895186,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4465198,0.289718,1.212073,-0.6326367,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.941109,-7.018754,-8.863463,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.770687,-1.848332,-3.693041,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.324829,-4.402474,-6.247184,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.233406,2.155761,0.3110517,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.085235,8.007589,6.16288,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.21446,-1.238044,-0.585841,-1.890248,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4893447,0.3229578,1.249795,-0.6038796,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.904316,-6.977479,-8.831154,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.742626,-1.815789,-3.669464,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.301227,-4.37439,-6.228065,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.234771,2.161608,0.3079334,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.082295,8.009132,6.155457,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.207323,-1.218024,-0.5626514,-1.873397,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4875406,0.3209704,1.252436,-0.610495,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.879879,-6.948413,-8.811344,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.730895,-1.799429,-3.66236,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.286753,-4.355287,-6.218218,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.236135,2.167601,0.3046698,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.076823,8.008288,6.145358,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.207623,-1.2106,-0.5519542,-1.869245,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5156969,0.3424913,1.27858,-0.5935976,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.847074,-6.910985,-8.783163,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.708039,-1.77195,-3.644128,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.266052,-4.329963,-6.202141,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.2375,2.173589,0.3014107,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.07309,8.009179,6.137001,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.202931,-1.194681,-0.5327659,-1.856596,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.3826116,0.237964,1.178187,-0.7022586,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.859488,-6.919266,-8.799711,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.745417,-1.805194,-3.685639,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.279081,-4.338859,-6.219304,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.238864,2.179087,0.2986415,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,7.059917,8.00014,6.119695,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.225111,-1.22454,-0.5597023,-1.889378,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.3361953,0.200768,1.140658,-0.7391223,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.093788,-7.153898,-9.033678,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.528558,-2.588667,-4.468448,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.42804,-4.488149,-6.36793,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.197694,2.137585,0.257804,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.920662,7.860552,5.980772,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.30326,-1.45521,-0.7906076,-2.119813,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.3361953,0.19995,1.144291,-0.7443905,1,2020-06-13,11:52:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.070064,-7.125723,-9.014404,1,2020-06-13,11:52:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.517733,-2.573393,-4.462074,1,2020-06-13,11:52:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.414056,-4.469715,-6.358397,1,2020-06-13,11:52:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.199219,2.143559,0.2548783,1,2020-06-13,11:52:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.914541,7.858881,5.9702,1,2020-06-13,11:52:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.30326,-1.448024,-0.7802742,-2.115773,1,2020-06-13,11:52:52 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.3361953,0.1991321,1.147923,-0.7496587,1,2020-06-12,11:22:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.046338,-7.097547,-8.995129,1,2020-06-12,11:22:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.506908,-2.558118,-4.455699,1,2020-06-12,11:22:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.400072,-4.451281,-6.348863,1,2020-06-12,11:22:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.200743,2.149534,0.2519526,1,2020-06-12,11:22:22 10 Aug 2020,40000
